Moisture,CDS,Humidity,Temperature
540,977,77,29
542,979,77,29
543,978,77,29
542,976,77,29
535,977,77,29
541,978,77,29
546,977,77,29
541,978,77,29
543,977,77,29
544,978,77,29
546,978,77,29
528,977,77,29
554,978,77,29
538,978,77,29
542,979,77,29
543,978,77,29
540,977,77,29
546,977,77,29
542,978,77,29
542,978,77,29
542,978,77,29
544,978,77,29
542,977,77,29
545,978,77,29
539,977,77,29
546,978,77,29
538,977,77,29
550,977,77,29
541,977,77,29
547,979,77,29
537,979,77,29
548,978,77,29
540,977,77,29
541,977,77,29
543,978,77,29
541,978,77,29
546,978,77,29
540,978,77,29
541,978,77,29
545,978,77,29
539,976,77,29
544,978,77,29
539,978,77,29
541,978,77,29
542,977,77,29
541,978,77,29
547,978,77,29
542,978,77,29
541,978,77,29
542,977,77,29
539,979,77,29
540,978,77,29
539,977,77,29
542,978,77,29
541,978,77,29
541,977,77,29
545,978,77,29
541,977,77,29
540,977,77,29
543,978,77,29
542,977,77,29
541,978,77,29
542,977,77,29
537,977,77,29
546,978,78,29
538,977,77,29
543,978,77,29
542,978,77,29
542,977,77,29
541,977,77,29
541,978,77,29
539,977,77,29
544,978,77,29
540,977,77,29
542,978,77,29
542,977,77,29
542,977,77,29
540,977,77,29
538,977,77,29
544,978,77,29
541,978,77,29
540,978,77,29
543,978,77,29
539,977,77,29
544,977,77,29
539,977,77,29
542,977,77,29
543,978,77,29
538,978,77,29
541,978,77,29
541,978,77,29
537,977,77,29
541,977,77,29
545,979,77,29
541,977,77,29
540,978,77,29
543,977,77,29
542,978,77,29
534,977,77,29
540,977,77,29
542,977,77,29
541,977,77,29
545,978,77,29
542,978,77,29
541,978,77,29
543,978,77,29
541,977,77,29
542,977,77,29
544,978,77,29
541,979,77,29
542,977,77,29
540,977,77,29
544,978,77,29
538,977,77,29
544,978,77,29
541,978,77,29
544,977,78,29
543,978,77,29
539,977,77,29
543,979,77,29
539,977,77,29
541,977,77,29
541,978,77,29
541,977,77,29
542,979,77,29
537,978,77,29
546,977,77,29
540,977,77,29
544,977,77,29
536,977,77,29
535,978,77,29
542,978,77,29
541,978,77,29
541,976,77,29
546,977,77,29
540,978,77,29
541,978,77,29
548,978,77,29
543,977,77,29
540,978,78,29
542,979,77,29
538,978,77,29
546,978,78,29
536,977,77,29
542,978,78,29
541,978,77,29
541,978,78,29
541,977,77,29
540,978,77,29
542,978,78,29
542,978,77,29
542,977,77,29
540,977,78,29
540,978,77,29
541,977,78,29
542,977,78,29
541,977,77,29
541,977,78,29
541,978,77,29
544,977,78,29
542,978,77,29
540,977,77,29
540,979,78,29
538,977,77,29
543,979,78,29
544,978,78,29
535,976,78,29
544,978,78,29
546,978,77,29
539,977,77,29
544,978,77,29
541,977,77,29
542,978,77,29
545,978,77,29
534,977,77,29
542,976,77,29
541,977,78,29
541,978,78,29
543,978,78,29
537,977,78,29
541,978,78,29
540,978,78,29
540,978,78,29
543,978,78,29
542,979,78,29
542,977,78,29
538,977,78,29
541,977,78,29
544,978,78,29
555,978,78,29
540,978,78,29
544,977,78,29
542,978,78,29
541,978,78,29
541,978,78,29
539,977,78,29
545,977,78,29
543,978,78,29
542,977,78,29
537,979,78,29
542,977,78,29
543,978,78,29
538,978,78,29
542,977,78,29
541,977,78,29
544,978,78,29
541,978,78,29
542,977,78,29
542,978,78,29
544,978,78,29
540,977,78,29
538,978,78,29
543,978,78,29
547,979,78,29
541,979,78,29
541,978,77,29
538,977,78,29
539,977,78,29
542,978,78,29
541,977,78,29
543,978,78,29
541,978,78,29
539,977,78,29
541,977,78,29
542,978,77,29
535,977,78,29
542,978,78,29
542,977,78,29
541,977,78,29
542,978,78,29
545,979,78,29
537,978,78,29
542,978,78,29
538,978,78,29
542,979,78,29
543,978,78,29
540,977,78,29
541,978,78,29
540,978,78,29
542,978,78,29
540,978,78,29
542,977,78,29
539,978,78,29
540,978,78,29
542,978,78,29
537,977,78,29
541,977,78,29
542,978,78,29
541,978,78,29
541,977,78,29
542,978,78,29
546,979,78,29
540,978,78,29
540,976,78,29
543,977,78,29
541,977,78,29
543,978,78,29
543,978,78,29
540,978,78,29
533,977,78,29
539,977,78,29
542,978,78,29
542,977,78,29
545,977,78,29
544,978,78,29
541,977,78,29
542,978,78,29
539,978,78,29
541,978,78,29
542,978,78,29
545,978,78,29
544,978,78,29
545,978,78,29
541,977,78,29
541,978,78,29
539,977,78,29
544,977,78,29
549,978,78,29
542,979,78,29
541,979,78,29
541,977,78,29
541,977,78,29
539,977,78,29
539,976,78,29
542,977,78,29
538,977,78,29
542,978,78,29
545,978,78,29
543,977,78,29
541,977,78,29
539,976,78,29
542,978,78,29
542,978,78,29
543,977,78,29
543,977,78,29
544,977,78,29
539,977,78,29
546,978,78,29
543,979,78,29
546,979,78,29
543,978,78,29
541,977,78,29
542,978,78,29
541,977,78,29
539,977,78,29
538,978,78,29
538,977,78,29
541,977,78,29
541,977,78,29
539,977,78,29
541,977,78,29
538,977,78,29
542,977,78,29
544,978,78,29
542,978,78,29
534,978,78,29
541,978,78,29
544,978,78,29
539,978,78,29
541,978,78,29
542,977,78,29
544,978,78,29
539,977,78,29
539,977,78,29
537,978,78,29
541,980,78,29
535,978,78,29
541,977,78,29
542,977,78,29
543,977,78,29
537,977,78,29
542,977,78,29
542,978,78,29
540,978,78,29
545,978,78,29
541,978,78,29
541,978,78,29
541,978,78,29
539,977,78,29
541,978,78,29
542,978,78,29
538,977,78,29
544,977,78,29
543,977,78,29
542,976,78,29
542,976,78,29
542,977,78,29
541,977,78,29
540,978,78,29
539,977,78,29
538,977,78,29
537,976,78,29
538,978,78,29
541,978,78,29
542,979,78,29
544,979,78,29
543,978,78,29
539,978,78,29
541,978,78,29
539,978,78,29
540,978,78,29
542,977,78,29
541,977,78,29
544,977,78,29
536,977,78,29
542,978,78,29
541,976,78,29
541,976,78,29
543,976,78,29
541,977,78,29
542,977,78,29
541,977,78,29
542,978,78,29
543,978,78,29
538,976,78,29
543,977,78,29
543,978,78,29
539,978,78,29
546,979,78,29
541,979,78,29
540,979,78,29
551,979,78,29
541,977,78,29
542,977,78,29
542,976,78,29
542,981,78,29
542,974,78,29
539,976,78,29
541,976,78,29
542,976,78,29
542,976,78,29
539,978,78,29
543,981,78,29
540,976,78,29
545,980,78,29
538,980,78,29
546,976,78,29
538,977,78,29
543,976,78,29
529,975,78,29
543,973,78,29
541,973,78,29
540,972,78,29
545,971,78,29
541,970,78,29
544,970,79,29
543,969,79,29
541,970,79,29
546,970,79,29
542,976,79,29
544,976,79,29
542,977,79,29
539,977,79,29
537,978,79,29
541,975,79,29
543,973,79,29
538,974,79,29
541,973,79,29
543,977,79,29
540,973,79,29
543,968,79,29
541,976,79,29
542,980,79,29
543,982,79,29
541,982,79,29
542,982,79,29
542,980,79,29
541,978,79,29
541,978,79,29
539,978,79,29
544,979,79,29
541,978,79,29
541,978,79,29
542,976,79,29
542,978,79,29
542,978,79,29
540,976,79,29
541,977,79,29
542,978,79,29
541,979,79,29
542,980,79,29
547,981,79,29
541,980,79,29
543,981,79,29
541,981,79,29
542,980,79,29
542,981,79,29
540,979,79,29
547,980,79,29
541,976,79,29
540,975,79,29
545,973,79,29
542,974,79,29
542,975,79,29
542,975,79,29
541,975,79,29
543,977,79,29
541,980,79,29
542,979,79,29
541,982,79,29
542,982,79,29
541,983,79,29
542,984,79,29
541,983,79,29
543,980,79,29
544,979,79,29
542,980,79,29
536,981,79,29
542,982,79,29
540,982,79,29
541,981,79,29
547,982,79,29
543,980,79,29
542,979,79,29
542,982,79,29
541,983,79,29
547,982,79,29
537,981,79,29
543,982,79,29
547,984,79,29
541,983,79,29
541,982,79,29
547,983,79,29
538,979,79,29
536,975,79,29
541,979,79,29
542,980,79,29
541,980,79,29
542,978,79,29
540,975,78,29
540,973,79,29
541,973,79,29
542,977,79,29
542,975,79,29
544,977,79,29
543,976,78,29
539,972,79,29
544,973,79,29
539,973,79,29
549,971,79,29
544,975,79,29
538,974,79,29
543,970,79,29
542,970,79,29
544,969,79,29
543,973,79,29
544,975,79,29
544,970,79,29
544,974,79,29
549,978,79,29
542,983,79,29
545,981,79,29
541,978,79,29
544,976,79,29
542,971,79,29
542,973,79,29
546,979,79,29
544,978,79,29
536,976,79,29
541,972,79,29
545,972,79,29
548,974,79,29
544,974,79,29
540,971,79,29
544,971,79,29
544,972,79,29
543,971,79,29
544,977,79,29
544,978,79,29
541,975,79,29
542,973,79,29
547,970,79,29
546,973,79,29
543,974,79,29
539,970,79,29
543,969,79,29
542,970,79,29
545,969,79,29
538,970,79,29
544,973,79,29
543,973,79,29
540,973,79,29
547,977,79,29
544,979,79,29
539,978,79,29
547,979,80,29
545,981,80,29
541,982,79,29
542,981,80,29
544,982,80,29
543,981,79,29
543,980,80,29
545,979,80,29
543,974,79,29
542,974,80,29
547,976,79,29
541,972,80,29
544,974,79,29
544,976,79,29
544,975,79,29
546,976,79,29
543,972,79,29
542,973,79,29
538,978,79,29
540,978,79,29
544,977,79,29
545,973,79,29
542,977,79,29
539,979,79,29
543,980,79,29
543,978,79,29
543,976,79,29
538,975,79,29
544,973,79,29
541,972,79,29
548,970,79,29
545,970,79,29
543,972,80,29
550,978,79,29
542,981,80,29
544,982,79,29
543,977,79,29
543,967,79,29
549,970,79,29
541,976,79,29
541,976,79,29
543,970,79,29
543,974,79,29
544,976,80,29
542,977,80,29
543,970,80,29
541,969,80,29
541,976,80,29
544,976,80,29
547,969,80,29
543,970,80,29
537,966,80,29
543,967,80,29
549,972,80,29
541,974,80,29
544,981,80,29
544,982,80,29
539,981,80,29
539,978,80,29
543,974,80,29
543,966,80,29
544,977,80,29
539,966,80,29
543,965,80,29
543,967,80,29
543,973,80,29
543,978,80,29
543,982,80,29
540,980,80,29
543,982,80,29
547,981,80,29
543,982,80,29
544,981,80,29
544,977,80,29
544,981,80,29
544,975,80,29
542,977,80,29
545,976,80,29
542,977,80,29
544,979,80,29
540,980,80,29
552,980,80,29
541,981,80,29
543,981,80,29
546,983,80,29
543,981,80,29
540,979,80,29
543,977,80,29
549,979,80,29
543,976,80,29
543,978,80,29
543,979,80,29
544,980,80,29
540,978,80,29
539,976,80,29
537,973,80,29
541,983,80,29
543,971,80,29
536,976,80,29
546,977,80,29
540,973,80,29
546,976,80,29
537,967,80,29
546,973,80,29
538,979,80,29
546,978,80,29
540,980,79,29
543,980,80,29
541,980,79,29
541,978,79,29
541,978,79,29
543,971,79,29
539,976,80,29
543,980,79,29
543,979,79,29
538,979,80,29
541,981,80,29
543,981,79,29
541,980,79,29
542,983,80,29
544,985,79,29
540,983,79,29
541,984,79,29
542,983,79,29
538,984,79,29
541,982,80,29
542,981,79,29
543,968,80,29
544,967,79,29
545,966,79,29
546,974,79,29
542,973,79,29
543,966,79,29
543,965,79,29
542,966,79,29
547,977,79,29
542,978,80,29
542,979,79,29
542,979,79,29
547,981,79,29
543,969,79,29
541,977,79,29
543,969,79,29
542,969,79,29
540,972,79,29
541,971,80,29
543,969,80,29
543,975,80,29
543,979,80,29
546,978,80,29
542,976,80,29
542,979,80,29
541,980,80,29
541,980,80,29
539,981,80,29
540,980,80,29
542,983,80,29
542,983,80,29
537,983,80,29
546,981,80,29
545,978,80,29
545,980,80,29
539,981,80,29
543,983,80,29
547,984,80,29
544,984,80,29
542,984,80,29
538,984,80,29
539,984,80,29
542,984,80,29
543,983,80,29
544,985,80,29
541,983,80,29
539,985,80,29
538,984,80,29
545,984,80,29
547,984,80,29
542,984,80,29
538,984,80,29
543,985,80,29
542,984,80,29
542,983,79,29
545,984,79,29
542,981,79,29
543,982,79,29
539,973,79,29
543,973,79,29
547,972,79,29
546,974,79,29
546,979,79,29
542,976,79,29
542,978,79,29
541,980,79,29
542,979,79,29
542,973,79,29
540,972,79,29
542,969,79,29
543,967,79,29
545,968,79,29
544,974,79,29
544,976,79,29
542,976,79,29
543,979,79,29
544,982,79,29
541,983,79,29
542,971,79,29
538,976,79,29
541,977,79,29
543,975,79,29
545,972,79,29
542,970,79,29
542,971,79,29
546,974,79,29
545,976,79,29
541,975,79,29
538,973,79,29
538,975,79,29
542,979,79,29
548,979,79,29
541,978,79,29
548,980,79,29
544,978,79,29
541,979,79,29
542,980,79,29
546,980,79,29
538,978,80,29
543,982,80,29
542,977,80,29
542,976,80,29
539,972,80,29
538,972,80,29
541,970,80,29
542,975,80,29
544,976,80,29
541,975,80,29
542,975,80,29
542,975,80,29
543,978,80,29
540,981,80,29
544,983,80,29
541,982,80,29
530,980,80,29
542,979,80,29
542,971,80,29
543,968,80,29
543,977,80,29
537,979,80,29
542,981,80,29
543,981,80,29
541,981,80,29
537,979,80,29
539,980,80,29
538,980,80,29
539,980,80,29
538,975,80,29
543,979,80,29
545,978,80,29
542,976,80,29
542,977,80,29
543,978,80,29
542,979,80,29
541,978,80,29
543,976,80,29
545,979,80,29
541,982,80,29
538,983,80,29
539,983,80,29
537,983,80,29
541,982,80,29
542,980,80,29
538,980,80,29
541,976,80,29
537,975,80,29
541,976,80,29
542,975,80,29
543,975,80,29
543,977,80,29
542,977,80,29
541,976,80,29
541,977,80,29
542,976,79,29
547,974,80,29
539,975,79,29
553,976,79,29
542,978,80,29
537,979,79,29
542,980,79,29
542,980,79,29
539,980,80,29
543,978,79,29
542,983,80,29
541,969,80,29
544,980,80,29
539,981,80,29
545,976,79,29
543,973,79,29
542,969,80,29
542,971,80,29
546,973,79,29
541,974,80,29
539,979,80,29
537,981,80,29
541,980,80,29
541,979,80,29
541,980,80,29
541,981,80,29
539,983,80,29
539,983,80,29
541,983,80,29
542,982,80,29
544,982,80,29
539,982,80,29
545,984,80,29
540,983,79,29
542,984,80,29
543,981,80,29
539,981,80,29
542,982,80,29
545,980,79,29
542,982,79,29
542,981,80,29
546,980,80,29
544,979,79,29
539,979,79,29
540,979,79,29
540,979,79,29
547,978,79,29
542,975,79,29
538,973,79,29
542,976,79,29
540,975,79,29
547,976,79,29
541,975,79,29
536,975,79,29
539,977,79,29
536,978,79,29
539,980,79,29
542,978,79,29
540,980,79,29
538,980,79,29
540,980,79,29
540,980,79,29
542,981,79,29
545,982,79,29
541,982,79,29
542,982,79,29
540,979,79,29
541,981,79,29
541,980,79,29
541,981,79,29
541,980,79,29
541,981,79,29
541,980,79,29
541,975,79,29
542,976,79,29
544,975,79,29
542,974,79,29
541,972,79,29
543,973,79,29
546,973,79,29
542,974,79,29
543,974,79,29
542,976,79,29
545,978,79,29
541,979,79,29
537,977,79,29
541,979,79,29
539,979,79,29
541,980,79,29
541,983,79,29
537,978,79,29
541,978,79,29
542,976,79,29
544,976,79,29
536,976,79,29
544,976,79,29
543,975,79,29
543,979,79,29
542,977,79,29
544,975,79,29
545,973,79,29
541,968,79,29
541,979,79,29
540,982,79,29
542,979,79,29
544,979,79,29
539,980,79,29
539,977,79,29
540,981,79,29
540,982,79,29
540,983,79,29
537,981,79,29
539,979,79,29
542,978,79,29
542,971,79,29
540,981,79,29
540,970,79,29
540,971,79,29
542,971,79,29
545,975,79,29
543,979,79,29
535,972,79,29
539,976,79,29
543,976,79,29
542,978,79,29
541,975,79,29
540,978,79,29
541,977,79,29
542,974,79,29
543,978,79,29
541,975,79,29
541,977,79,29
541,977,79,29
541,978,79,29
540,978,79,29
541,979,79,29
541,978,79,29
541,979,79,29
544,976,79,29
542,976,79,29
542,976,79,29
540,975,79,29
540,976,79,29
541,974,79,29
541,973,79,29
540,972,79,29
542,976,79,29
540,974,79,29
541,975,79,29
542,975,79,29
541,971,79,29
540,972,79,29
541,974,79,29
541,977,79,29
540,975,79,29
542,974,79,29
542,974,79,29
543,974,80,29
539,974,80,29
538,973,80,29
540,973,80,29
541,974,80,29
543,973,80,29
539,969,80,29
537,967,80,29
542,967,80,29
542,969,80,29
541,973,80,29
538,976,80,29
535,976,80,29
542,977,80,29
544,976,80,29
540,973,80,29
541,968,80,29
544,965,80,29
541,964,80,29
542,967,80,29
536,971,80,29
538,974,80,29
545,978,80,29
542,978,80,29
542,976,80,29
544,977,80,29
541,973,80,29
540,970,80,29
541,971,80,29
542,973,80,29
536,971,80,29
541,975,80,29
541,975,80,29
539,976,80,29
547,977,80,29
536,974,80,29
546,971,80,29
538,965,80,29
542,969,80,29
541,969,80,29
542,971,80,29
537,969,80,29
542,971,80,29
542,972,80,29
542,972,80,29
541,975,80,29
542,975,80,29
538,975,80,29
544,976,80,29
540,976,80,29
542,975,80,29
541,976,80,29
539,974,80,29
545,975,80,29
537,974,80,29
544,973,80,29
541,972,80,29
541,972,80,29
544,971,80,29
541,970,80,29
541,973,80,29
544,970,80,29
541,971,80,29
541,971,80,29
541,972,80,29
539,973,80,29
541,974,80,29
542,973,80,29
542,971,80,29
542,968,80,29
547,970,80,29
541,967,80,29
539,966,80,29
540,968,80,29
541,971,80,29
541,973,80,29
542,973,80,29
541,970,80,29
537,966,80,29
543,964,80,29
535,961,80,29
540,960,80,29
541,960,80,29
542,959,80,29
543,958,80,29
540,963,80,29
542,962,80,29
545,963,80,29
541,966,80,29
540,969,80,29
544,970,80,29
539,968,80,29
547,969,80,29
539,971,80,29
540,971,80,29
545,971,80,29
540,968,80,29
541,969,80,29
545,967,80,29
543,965,80,29
540,966,80,29
537,965,80,29
541,961,80,29
541,962,80,29
539,963,80,29
538,965,80,29
543,970,80,29
542,961,80,29
537,958,80,29
542,964,80,29
542,964,80,29
542,963,80,29
536,962,80,29
542,961,80,29
545,965,80,29
541,962,80,29
538,964,80,29
545,962,80,29
541,961,80,29
546,961,80,29
537,961,80,29
538,959,80,29
542,961,80,29
546,960,80,29
542,963,80,29
545,961,80,29
544,962,80,29
548,965,80,29
546,965,80,29
542,962,80,29
542,966,80,29
538,960,80,29
541,958,80,29
541,953,80,29
542,958,80,29
544,962,80,29
544,964,80,29
544,964,80,29
544,966,80,29
542,954,80,29
543,959,80,29
541,964,80,29
543,963,80,29
542,964,80,29
544,963,80,29
544,961,80,29
534,956,80,29
539,956,80,29
542,955,80,29
543,959,80,29
544,958,80,29
542,960,80,29
542,958,80,29
541,959,80,29
539,958,80,29
538,958,80,29
540,956,80,29
540,953,80,29
543,956,80,29
542,957,80,29
542,958,80,29
541,958,80,29
546,957,80,29
543,955,80,29
542,953,80,29
548,956,80,29
543,957,80,29
541,954,80,29
541,951,80,29
542,952,80,29
550,952,80,29
541,954,80,29
541,953,80,29
545,953,80,29
538,952,80,29
543,953,80,29
541,950,80,29
543,947,80,29
544,951,80,29
541,950,80,29
546,949,80,29
539,946,80,29
548,949,80,29
538,946,80,29
545,951,80,29
541,954,80,29
542,950,80,29
542,946,80,29
540,946,80,29
538,952,80,29
545,952,80,29
542,952,80,29
542,946,80,29
542,950,80,29
540,951,80,29
545,951,80,29
541,952,80,29
542,950,80,29
542,950,80,29
543,950,80,29
542,950,80,29
546,941,80,29
542,942,80,29
538,945,80,29
544,943,80,29
545,941,80,29
544,943,80,29
541,941,80,29
539,942,80,29
541,939,80,29
542,938,80,29
543,942,80,29
544,938,80,29
541,940,80,29
541,941,79,29
545,942,79,29
541,942,79,29
542,943,79,29
544,939,80,29
543,939,80,29
538,937,80,29
541,938,80,29
548,943,80,29
541,935,80,29
540,934,80,29
546,941,80,29
542,938,80,29
542,938,80,29
543,939,80,29
540,941,80,29
542,931,80,29
545,936,80,29
542,938,80,29
537,933,80,29
542,932,80,29
542,932,80,29
544,932,80,29
541,934,80,29
542,933,80,29
542,931,80,29
540,932,80,29
539,930,80,29
542,929,80,29
546,929,80,29
539,932,80,29
541,929,80,29
536,930,80,29
543,929,80,29
542,926,80,29
538,928,80,29
540,927,80,29
542,924,80,29
545,929,80,29
540,925,80,29
545,925,80,29
537,924,79,29
544,926,80,29
539,924,79,29
542,927,80,29
542,924,80,29
537,921,79,29
545,926,80,29
541,919,79,29
543,919,79,29
542,922,79,29
542,919,79,29
542,919,79,29
543,920,80,29
541,919,80,29
543,917,79,29
540,918,80,29
542,923,79,29
543,915,79,29
536,917,79,29
542,915,79,29
541,914,80,29
542,914,80,29
541,912,80,29
539,915,80,29
540,914,80,29
541,917,80,29
546,916,80,29
540,911,80,29
543,909,80,29
543,911,80,29
540,910,80,29
542,911,80,29
543,912,80,29
537,908,80,29
546,911,80,29
540,908,80,29
543,902,80,29
541,911,80,29
544,910,80,29
544,905,80,29
543,908,80,29
547,909,80,29
543,906,80,29
544,904,80,29
544,904,80,29
545,902,80,29
539,904,80,29
544,906,80,29
546,906,80,29
543,907,80,29
543,896,80,29
544,903,80,29
543,900,80,29
541,906,80,29
547,904,80,29
538,898,80,29
544,901,80,29
545,902,80,29
541,895,80,29
548,899,80,29
544,894,80,29
545,899,80,29
541,894,80,29
544,893,80,29
540,897,80,29
548,897,80,29
543,897,80,29
544,893,80,29
544,882,79,29
541,888,79,29
548,884,79,29
540,892,80,29
545,883,80,29
543,888,80,29
543,886,80,29
547,890,80,29
541,879,80,29
543,883,80,29
540,890,80,29
537,881,79,29
544,880,80,29
545,882,80,29
544,884,80,29
543,883,80,29
541,876,79,29
542,885,80,29
540,874,79,29
545,878,79,29
543,881,79,29
543,882,79,29
544,879,79,29
545,869,79,29
543,872,79,29
538,879,79,29
544,874,79,29
547,879,79,29
547,875,80,29
544,875,80,29
544,872,80,29
544,870,79,29
539,869,80,29
544,864,79,29
547,868,80,29
547,861,80,29
543,859,80,29
543,862,80,29
545,856,80,29
543,856,80,29
544,848,80,29
542,851,80,29
544,847,80,29
545,844,80,29
544,843,80,29
543,839,80,29
544,837,80,29
548,834,80,29
539,840,80,29
546,838,80,29
540,833,80,29
547,834,80,29
544,823,80,29
543,812,80,29
544,819,80,29
539,814,80,29
547,815,80,29
544,816,80,29
543,812,80,29
544,809,80,29
543,811,80,29
544,797,80,29
544,804,80,29
544,797,80,29
542,780,80,29
544,801,80,29
546,714,80,29
544,799,80,29
547,797,80,29
540,766,80,29
544,792,80,29
542,780,80,29
546,785,80,29
539,776,80,29
545,772,80,29
543,777,80,29
544,764,80,29
547,782,80,29
543,759,80,29
544,769,80,29
543,767,80,29
541,770,80,29
544,752,80,29
544,764,79,29
544,767,79,29
532,762,79,29
547,763,79,29
541,756,79,29
547,759,79,29
540,750,79,29
544,762,79,29
544,743,79,29
539,759,79,29
544,747,79,29
543,747,79,29
542,766,79,29
541,741,79,29
540,747,79,29
544,752,79,29
544,751,79,29
548,746,79,29
548,735,79,29
549,739,79,29
544,745,79,29
544,725,79,29
541,672,79,29
544,745,79,29
544,741,79,29
544,734,79,29
540,734,79,29
546,727,79,29
542,728,79,29
544,714,79,29
544,731,79,29
546,728,79,29
545,732,79,29
543,728,79,29
539,734,79,29
542,698,79,29
545,736,79,29
547,736,79,29
543,735,79,29
538,725,79,29
548,723,79,29
537,724,79,29
548,723,79,29
538,730,79,29
548,728,79,29
541,724,79,29
544,711,79,29
542,712,79,29
544,729,79,29
541,707,79,29
545,727,79,29
543,733,79,29
544,757,79,29
546,713,79,29
539,765,79,29
545,704,79,29
543,734,79,29
543,735,79,29
544,734,79,29
547,725,79,29
544,714,79,29
541,745,79,29
538,748,79,29
534,721,79,29
546,716,79,29
541,699,79,29
543,709,79,29
557,711,79,29
541,720,79,29
544,719,79,29
543,725,79,29
541,721,79,29
543,737,79,29
542,720,79,29
544,684,79,29
547,719,79,29
539,706,79,29
548,698,79,29
536,696,79,29
547,707,79,29
544,707,79,29
544,697,79,29
541,720,79,29
539,693,79,29
540,706,79,29
541,712,79,29
543,714,79,29
545,724,79,29
541,715,79,29
546,702,79,29
543,704,79,29
546,703,79,29
544,703,79,29
543,717,79,29
544,724,79,29
543,745,79,29
544,739,79,29
539,733,79,29
542,700,79,29
544,685,79,29
546,683,79,29
543,682,79,29
545,682,79,29
540,673,79,29
543,673,79,29
543,672,79,29
542,685,79,29
542,671,79,29
537,662,79,29
542,666,79,29
548,672,79,29
543,663,79,29
543,691,79,29
542,660,79,29
543,539,79,29
541,643,79,29
539,493,79,29
546,658,79,29
542,667,79,29
544,650,79,29
545,674,79,29
542,670,79,29
543,661,79,29
542,660,79,29
544,650,79,29
539,656,79,29
547,670,79,29
541,663,79,29
543,684,79,29
541,675,79,29
545,684,79,29
539,695,79,29
547,685,79,29
542,669,79,29
542,649,79,29
543,666,79,29
541,680,79,29
543,684,79,29
541,666,79,29
546,637,79,29
541,638,79,29
544,675,79,29
543,662,79,29
544,643,79,29
540,694,79,29
547,691,79,29
542,688,79,29
544,698,79,29
544,700,79,29
544,696,79,29
544,654,79,29
539,676,79,29
543,672,79,29
542,693,79,29
543,684,79,29
544,647,79,29
543,641,79,29
542,660,79,29
543,675,79,29
545,659,79,29
541,668,79,29
536,661,79,29
543,648,79,29
547,644,79,29
544,635,79,29
539,631,79,29
546,649,79,29
543,662,79,29
543,650,79,29
541,623,79,29
539,627,79,29
543,627,79,29
544,631,79,29
544,631,79,29
543,628,79,29
542,624,79,29
544,627,79,29
542,618,79,29
541,609,79,29
542,647,79,29
542,608,79,29
546,619,79,29
543,692,79,29
543,583,79,29
543,517,79,29
542,488,79,29
541,476,79,29
544,622,79,29
541,622,79,29
547,491,79,29
536,612,79,29
544,628,79,29
541,612,79,29
542,621,78,29
544,615,78,29
542,622,78,29
547,606,78,29
539,608,78,29
541,606,78,29
543,609,78,29
541,583,78,29
541,638,78,29
543,439,78,29
543,621,78,29
543,616,78,29
543,585,78,29
544,617,78,29
542,632,78,29
544,611,78,29
540,631,78,29
544,611,78,29
538,608,78,29
546,590,78,29
540,573,78,29
544,463,78,29
544,620,78,29
542,588,78,29
546,580,78,29
542,461,78,29
541,556,78,29
543,440,78,29
544,454,78,29
542,577,78,29
547,600,78,29
544,591,78,29
541,590,78,29
543,592,78,29
545,555,78,29
543,603,78,29
541,606,78,29
544,600,78,29
543,615,78,29
545,633,78,29
544,619,78,29
540,612,78,29
542,633,78,29
544,595,78,29
548,614,78,29
543,587,78,29
544,594,78,29
538,575,78,29
543,629,78,29
544,631,78,29
546,624,78,29
543,596,78,29
540,595,78,29
539,581,78,29
541,585,78,29
538,592,78,29
542,487,78,29
542,502,78,29
543,421,78,29
544,601,78,29
542,631,78,29
542,662,78,29
543,464,78,29
548,611,78,29
544,592,78,29
543,605,78,29
538,590,78,29
543,628,78,29
543,624,78,29
542,654,78,29
543,634,78,29
545,631,78,29
544,588,78,29
543,594,78,29
541,590,78,29
541,591,78,29
542,589,78,29
543,586,78,29
544,574,78,29
544,580,78,29
545,580,78,29
540,590,78,29
538,587,78,29
539,585,78,29
545,581,78,29
540,577,78,29
553,583,77,29
546,578,78,29
542,576,78,29
538,575,78,29
545,582,77,29
544,572,78,29
538,577,78,29
545,570,78,29
545,605,78,29
543,585,78,29
540,613,78,29
542,588,78,30
547,582,78,30
542,573,78,30
541,569,78,30
540,576,78,30
543,569,78,30
543,572,78,30
543,566,78,30
541,568,78,30
542,563,77,30
543,600,78,30
544,617,78,30
548,613,78,30
548,594,78,30
545,570,78,30
539,579,78,30
542,574,78,30
543,573,78,30
546,579,78,30
546,609,78,30
545,620,78,30
543,608,78,30
543,603,78,30
542,606,78,30
545,596,78,30
550,614,78,30
544,595,78,30
543,612,78,30
543,622,78,30
546,618,78,30
544,580,78,30
543,586,78,30
541,595,78,30
540,584,78,30
545,581,78,30
543,609,78,30
544,605,77,30
545,608,77,30
544,551,77,30
542,584,77,30
540,607,77,30
543,573,77,30
544,558,77,30
540,566,77,30
547,570,77,30
544,564,77,30
545,571,77,30
546,563,77,30
543,573,77,30
544,556,77,30
544,569,77,30
545,548,77,30
543,442,77,30
544,572,77,30
542,576,77,30
542,397,77,30
543,407,77,30
542,650,77,30
543,577,77,30
537,384,77,30
535,444,77,30
543,428,77,30
543,506,77,30
542,551,77,30
544,626,77,30
544,574,77,30
545,566,77,30
545,575,77,30
544,572,77,30
